Session History: TivoRemoteSeries3HD
1,00:18:07.5,NEC,StartPrevious,A10C640B,,32,15/01/2019,1;0;1000;0|2;1000;9084;1|3;10084;4456;0|4;14540;616;1|5;15156;1604;0|6;16760;616;1|7;17376;512;0|8;17888;596;1|9;18484;1604;0|10;20088;616;1|11;20704;512;0|12;21216;596;1|13;21812;492;0|14;22304;616;1|15;22920;512;0|16;23432;596;1|17;24028;496;0|18;24524;616;1|19;25140;1600;0|20;26740;616;1|21;27356;492;0|22;27848;616;1|23;28464;496;0|24;28960;612;1|25;29572;492;0|26;30064;620;1|27;30684;492;0|28;31176;616;1|29;31792;1600;0|30;33392;616;1|31;34008;1600;0|32;35608;604;1|33;36212;508;0|34;36720;616;1|35;37336;512;0|36;37848;596;1|37;38444;492;0|38;38936;616;1|39;39552;1600;0|40;41152;616;1|41;41768;1604;0|42;43372;616;1|43;43988;492;0|44;44480;616;1|45;45096;492;0|46;45588;616;1|47;46204;1600;0|48;47804;608;1|49;48412;500;0|50;48912;620;1|51;49532;488;0|52;50020;572;1|53;50592;540;0|54;51132;616;1|55;51748;492;0|56;52240;612;1|57;52852;496;0|58;53348;616;1|59;53964;496;0|60;54460;612;1|61;55072;1604;0|62;56676;616;1|63;57292;492;0|64;57784;616;1|65;58400;1600;0|66;60000;616;1|67;60616;1600;0|68;62216;616;1|69;62832;46192;0|70;109024;9088;1|71;118112;2184;0|72;120296;616;1|73;120912;96082;0|74;216994;9092;1|75;226086;2180;0|76;228266;608;1|77;228874;96094;0|78;324968;9008;1|79;333976;2264;0|80;336240;564;1|81;336804;96054;0|82;432858;9036;1|83;441894;2232;0|84;444126;564;1|, ,0
1,00:17:51.9,NEC,EndNext,A10CE40B,,32,15/01/2019,1;0;592;0|2;592;9012;1|3;9604;4532;0|4;14136;564;1|5;14700;1656;0|6;16356;564;1|7;16920;544;0|8;17464;536;1|9;18000;1680;0|10;19680;536;1|11;20216;576;0|12;20792;564;1|13;21356;544;0|14;21900;564;1|15;22464;544;0|16;23008;560;1|17;23568;548;0|18;24116;564;1|19;24680;1652;0|20;26332;596;1|21;26928;516;0|22;27444;596;1|23;28040;512;0|24;28552;568;1|25;29120;540;0|26;29660;568;1|27;30228;544;0|28;30772;564;1|29;31336;1648;0|30;32984;600;1|31;33584;1616;0|32;35200;600;1|33;35800;512;0|34;36312;564;1|35;36876;544;0|36;37420;568;1|37;37988;1648;0|38;39636;568;1|39;40204;1652;0|40;41856;600;1|41;42456;1616;0|42;44072;596;1|43;44668;512;0|44;45180;600;1|45;45780;512;0|46;46292;596;1|47;46888;1620;0|48;48508;600;1|49;49108;508;0|50;49616;604;1|51;50220;524;0|52;50744;580;1|53;51324;528;0|54;51852;584;1|55;52436;524;0|56;52960;588;1|57;53548;524;0|58;54072;580;1|59;54652;528;0|60;55180;584;1|61;55764;1612;0|62;57376;604;1|63;57980;524;0|64;58504;588;1|65;59092;1612;0|66;60704;604;1|67;61308;1612;0|68;62920;608;1|69;63528;45012;0|70;108540;9084;1|71;117624;2192;0|72;119816;608;1|73;120424;96090;0|74;216514;9044;1|75;225558;2228;0|76;227786;608;1|77;228394;96014;0|78;324408;9036;1|79;333444;2236;0|80;335680;564;1|, ,0
1,00:17:22.6,NEC,EnterLast,A10CCC03,,32,15/01/2019,1;0;1000;0|2;1000;9036;1|3;10036;4508;0|4;14544;564;1|5;15108;1652;0|6;16760;564;1|7;17324;548;0|8;17872;560;1|9;18432;1656;0|10;20088;560;1|11;20648;552;0|12;21200;560;1|13;21760;548;0|14;22308;560;1|15;22868;548;0|16;23416;560;1|17;23976;548;0|18;24524;560;1|19;25084;1656;0|20;26740;564;1|21;27304;548;0|22;27852;560;1|23;28412;548;0|24;28960;560;1|25;29520;548;0|26;30068;560;1|27;30628;548;0|28;31176;560;1|29;31736;1656;0|30;33392;564;1|31;33956;1652;0|32;35608;564;1|33;36172;548;0|34;36720;560;1|35;37280;548;0|36;37828;564;1|37;38392;1652;0|38;40044;564;1|39;40608;1656;0|40;42264;560;1|41;42824;548;0|42;43372;560;1|43;43932;548;0|44;44480;560;1|45;45040;1660;0|46;46700;560;1|47;47260;1656;0|48;48916;560;1|49;49476;548;0|50;50024;560;1|51;50584;548;0|52;51132;564;1|53;51696;548;0|54;52244;560;1|55;52804;548;0|56;53352;532;1|57;53884;576;0|58;54460;560;1|59;55020;548;0|60;55568;560;1|61;56128;548;0|62;56676;564;1|63;57240;544;0|64;57784;536;1|65;58320;1680;0|66;60000;568;1|67;60568;1652;0|68;62220;564;1|69;62784;46164;0|70;108948;9072;1|71;118020;2200;0|72;120220;600;1|, ,0
1,00:17:15.6,NEC,Clear,A10C4C03,,32,15/01/2019,1;0;1000;0|2;1000;9076;1|3;10076;4464;0|4;14540;604;1|5;15144;1616;0|6;16760;600;1|7;17360;512;0|8;17872;596;1|9;18468;1620;0|10;20088;600;1|11;20688;512;0|12;21200;596;1|13;21796;512;0|14;22308;592;1|15;22900;516;0|16;23416;592;1|17;24008;516;0|18;24524;568;1|19;25092;1648;0|20;26740;600;1|21;27340;512;0|22;27852;596;1|23;28448;512;0|24;28960;564;1|25;29524;544;0|26;30068;568;1|27;30636;540;0|28;31176;568;1|29;31744;1648;0|30;33392;600;1|31;33992;1616;0|32;35608;600;1|33;36208;512;0|34;36720;596;1|35;37316;512;0|36;37828;596;1|37;38424;516;0|38;38940;564;1|39;39504;1648;0|40;41152;600;1|41;41752;512;0|42;42264;592;1|43;42856;516;0|44;43372;596;1|45;43968;1620;0|46;45588;600;1|47;46188;1616;0|48;47804;600;1|49;48404;512;0|50;48916;592;1|51;49508;516;0|52;50024;560;1|53;50584;552;0|54;51136;564;1|55;51700;544;0|56;52244;560;1|57;52804;548;0|58;53352;564;1|59;53916;544;0|60;54460;560;1|61;55020;560;0|62;55580;500;1|63;56080;600;0|64;56680;560;1|65;57240;1656;0|66;58896;592;1|67;59488;1624;0|68;61112;596;1|69;61708;47244;0|70;108952;9076;1|71;118028;2200;0|72;120228;596;1|73;120824;96098;0|74;216922;9076;1|75;225998;2200;0|76;228198;596;1|77;228794;96098;0|78;324892;9072;1|79;333964;2200;0|80;336164;600;1|81;336764;96022;0|82;432786;9040;1|83;441826;2236;0|84;444062;560;1|, ,0
1,00:16:31.9,NEC,Num0,A10C8C03,,32,15/01/2019,1;0;1000;0|2;1000;9068;1|3;10068;4472;0|4;14540;596;1|5;15136;1624;0|6;16760;596;1|7;17356;516;0|8;17872;592;1|9;18464;1620;0|10;20084;596;1|11;20680;516;0|12;21196;592;1|13;21788;516;0|14;22304;592;1|15;22896;516;0|16;23412;600;1|17;24012;512;0|18;24524;592;1|19;25116;1620;0|20;26736;600;1|21;27336;512;0|22;27848;592;1|23;28440;516;0|24;28956;596;1|25;29552;512;0|26;30064;596;1|27;30660;520;0|28;31180;588;1|29;31768;1620;0|30;33388;596;1|31;33984;1620;0|32;35604;600;1|33;36204;512;0|34;36716;596;1|35;37312;516;0|36;37828;592;1|37;38420;1620;0|38;40040;596;1|39;40636;516;0|40;41152;596;1|41;41748;512;0|42;42260;596;1|43;42856;512;0|44;43368;596;1|45;43964;1620;0|46;45584;596;1|47;46180;1620;0|48;47800;600;1|49;48400;512;0|50;48912;596;1|51;49508;512;0|52;50020;596;1|53;50616;516;0|54;51132;592;1|55;51724;516;0|56;52240;592;1|57;52832;516;0|58;53348;596;1|59;53944;512;0|60;54456;596;1|61;55052;512;0|62;55564;596;1|63;56160;512;0|64;56672;596;1|65;57268;1620;0|66;58888;596;1|67;59484;1624;0|68;61108;596;1|69;61704;47236;0|70;108940;9068;1|71;118008;2204;0|72;120212;596;1|73;120808;96106;0|74;216914;9040;1|75;225954;2236;0|76;228190;588;1|77;228778;96102;0|78;324880;9036;1|79;333916;2236;0|80;336152;564;1|81;336716;96214;0|82;432930;9040;1|83;441970;2232;0|84;444202;564;1|85;444766;96058;0|86;540824;9084;1|87;549908;2192;0|88;552100;612;1|, ,0
1,00:16:28.5,NEC,Num9,A10C0C03,,32,15/01/2019,1;0;1000;0|2;1000;9080;1|3;10080;4460;0|4;14540;612;1|5;15152;1608;0|6;16760;604;1|7;17364;504;0|8;17868;608;1|9;18476;1608;0|10;20084;608;1|11;20692;520;0|12;21212;588;1|13;21800;524;0|14;22324;584;1|15;22908;524;0|16;23432;588;1|17;24020;520;0|18;24540;588;1|19;25128;1608;0|20;26736;608;1|21;27344;524;0|22;27868;584;1|23;28452;524;0|24;28976;588;1|25;29564;520;0|26;30084;588;1|27;30672;520;0|28;31192;588;1|29;31780;1608;0|30;33388;608;1|31;33996;1612;0|32;35608;608;1|33;36216;520;0|34;36736;588;1|35;37324;520;0|36;37844;588;1|37;38432;520;0|38;38952;592;1|39;39544;516;0|40;40060;592;1|41;40652;520;0|42;41172;588;1|43;41760;520;0|44;42280;588;1|45;42868;1608;0|46;44476;612;1|47;45088;1608;0|48;46696;608;1|49;47304;520;0|50;47824;588;1|51;48412;520;0|52;48932;588;1|53;49520;520;0|54;50040;588;1|55;50628;520;0|56;51148;592;1|57;51740;516;0|58;52256;592;1|59;52848;516;0|60;53364;596;1|61;53960;516;0|62;54476;588;1|63;55064;520;0|64;55584;592;1|65;56176;1604;0|66;57780;616;1|67;58396;1600;0|68;59996;612;1|69;60608;48308;0|70;108916;9084;1|71;118000;2192;0|72;120192;608;1|73;120800;96150;0|74;216950;9076;1|75;226026;2196;0|76;228222;600;1|77;228822;96090;0|78;324912;9080;1|79;333992;2192;0|80;336184;608;1|81;336792;96086;0|82;432878;9080;1|83;441958;2192;0|84;444150;604;1|85;444754;96014;0|86;540768;9084;1|87;549852;2188;0|88;552040;612;1|, ,0
1,00:16:25.7,NEC,Num8,A10CF40B,,32,15/01/2019,1;0;1000;0|2;1000;9008;1|3;10008;4532;0|4;14540;564;1|5;15104;1656;0|6;16760;560;1|7;17320;552;0|8;17872;556;1|9;18428;1656;0|10;20084;564;1|11;20648;548;0|12;21196;560;1|13;21756;548;0|14;22304;560;1|15;22864;548;0|16;23412;536;1|17;23948;576;0|18;24524;556;1|19;25080;1656;0|20;26736;564;1|21;27300;548;0|22;27848;560;1|23;28408;548;0|24;28956;560;1|25;29516;548;0|26;30064;560;1|27;30624;552;0|28;31176;556;1|29;31732;1656;0|30;33388;564;1|31;33952;1652;0|32;35604;568;1|33;36172;544;0|34;36716;564;1|35;37280;548;0|36;37828;556;1|37;38384;1660;0|38;40044;560;1|39;40604;1656;0|40;42260;560;1|41;42820;1656;0|42;44476;564;1|43;45040;1656;0|44;46696;560;1|45;47256;548;0|46;47804;560;1|47;48364;1656;0|48;50020;560;1|49;50580;552;0|50;51132;556;1|51;51688;552;0|52;52240;560;1|53;52800;548;0|54;53348;564;1|55;53912;544;0|56;54456;560;1|57;55016;548;0|58;55564;560;1|59;56124;552;0|60;56676;560;1|61;57236;1656;0|62;58892;560;1|63;59452;548;0|64;60000;560;1|65;60560;1656;0|66;62216;560;1|67;62776;1656;0|68;64432;564;1|69;64996;43976;0|70;108972;9040;1|71;118012;2232;0|72;120244;560;1|73;120804;96130;0|74;216934;9012;1|75;225946;2260;0|76;228206;564;1|77;228770;96130;0|78;324900;9044;1|79;333944;2232;0|80;336176;600;1|81;336776;96014;0|82;432790;9084;1|83;441874;2188;0|84;444062;608;1|, ,0
1,00:16:22.4,NEC,Num7,A10C740B,,32,15/01/2019,1;0;1000;0|2;1000;9072;1|3;10072;4468;0|4;14540;600;1|5;15140;1620;0|6;16760;600;1|7;17360;540;0|8;17900;568;1|9;18468;1620;0|10;20088;596;1|11;20684;540;0|12;21224;568;1|13;21792;540;0|14;22332;568;1|15;22900;540;0|16;23440;572;1|17;24012;536;0|18;24548;572;1|19;25120;1616;0|20;26736;600;1|21;27336;540;0|22;27876;568;1|23;28444;540;0|24;28984;572;1|25;29556;540;0|26;30096;568;1|27;30664;540;0|28;31204;568;1|29;31772;1620;0|30;33392;596;1|31;33988;1620;0|32;35608;596;1|33;36204;544;0|34;36748;568;1|35;37316;540;0|36;37856;568;1|37;38424;540;0|38;38964;568;1|39;39532;1620;0|40;41152;596;1|41;41748;1620;0|42;43368;600;1|43;43968;1616;0|44;45584;600;1|45;46184;540;0|46;46724;568;1|47;47292;1620;0|48;48912;596;1|49;49508;540;0|50;50048;572;1|51;50620;540;0|52;51160;568;1|53;51728;540;0|54;52268;568;1|55;52836;540;0|56;53376;568;1|57;53944;540;0|58;54484;568;1|59;55052;540;0|60;55592;572;1|61;56164;1616;0|62;57780;600;1|63;58380;540;0|64;58920;568;1|65;59488;1648;0|66;61136;568;1|67;61704;1624;0|68;63328;596;1|69;63924;45024;0|70;108948;9076;1|71;118024;2200;0|72;120224;600;1|73;120824;96090;0|74;216914;9076;1|75;225990;2200;0|76;228190;596;1|77;228786;96170;0|78;324956;9076;1|79;334032;2196;0|80;336228;600;1|81;336828;96022;0|82;432850;9012;1|83;441862;2264;0|84;444126;592;1|, ,0
1,00:16:18.8,NEC,Num6,A10CB40B,,32,15/01/2019,1;0;1000;0|2;1000;9044;1|3;10044;4500;0|4;14544;568;1|5;15112;1648;0|6;16760;568;1|7;17328;544;0|8;17872;564;1|9;18436;1652;0|10;20088;564;1|11;20652;548;0|12;21200;560;1|13;21760;548;0|14;22308;564;1|15;22872;544;0|16;23416;568;1|17;23984;544;0|18;24528;588;1|19;25116;1624;0|20;26740;564;1|21;27304;548;0|22;27852;564;1|23;28416;544;0|24;28960;568;1|25;29528;540;0|26;30068;568;1|27;30636;544;0|28;31180;564;1|29;31744;1648;0|30;33392;564;1|31;33956;1656;0|32;35612;560;1|33;36172;548;0|34;36720;568;1|35;37288;544;0|36;37832;564;1|37;38396;1648;0|38;40044;564;1|39;40608;548;0|40;41156;564;1|41;41720;1652;0|42;43372;568;1|43;43940;1648;0|44;45588;536;1|45;46124;576;0|46;46700;564;1|47;47264;1652;0|48;48916;536;1|49;49452;572;0|50;50024;568;1|51;50592;544;0|52;51136;564;1|53;51700;544;0|54;52244;564;1|55;52808;544;0|56;53352;564;1|57;53916;544;0|58;54460;568;1|59;55028;540;0|60;55568;592;1|61;56160;1624;0|62;57784;560;1|63;58344;552;0|64;58896;564;1|65;59460;1648;0|66;61108;564;1|67;61672;1656;0|68;63328;564;1|69;63892;45060;0|70;108952;9068;1|71;118020;2204;0|72;120224;596;1|73;120820;96150;0|74;216970;9040;1|75;226010;2236;0|76;228246;560;1|77;228806;96130;0|78;324936;9040;1|79;333976;2232;0|80;336208;596;1|81;336804;96018;0|82;432822;9076;1|83;441898;2200;0|84;444098;604;1|, ,0
1,00:16:15.5,NEC,Num5,A10C340B,,32,15/01/2019,1;0;1000;0|2;1000;9072;1|3;10072;4472;0|4;14544;600;1|5;15144;1616;0|6;16760;600;1|7;17360;512;0|8;17872;596;1|9;18468;1620;0|10;20088;596;1|11;20684;516;0|12;21200;592;1|13;21792;516;0|14;22308;596;1|15;22904;512;0|16;23416;596;1|17;24012;512;0|18;24524;596;1|19;25120;1620;0|20;26740;596;1|21;27336;516;0|22;27852;592;1|23;28444;516;0|24;28960;596;1|25;29556;512;0|26;30068;596;1|27;30664;512;0|28;31176;596;1|29;31772;1620;0|30;33392;596;1|31;33988;1620;0|32;35608;600;1|33;36208;512;0|34;36720;596;1|35;37316;512;0|36;37828;596;1|37;38424;512;0|38;38936;596;1|39;39532;516;0|40;40048;592;1|41;40640;1624;0|42;42264;596;1|43;42860;1620;0|44;44480;596;1|45;45076;512;0|46;45588;596;1|47;46184;1620;0|48;47804;596;1|49;48400;516;0|50;48916;592;1|51;49508;516;0|52;50024;596;1|53;50620;512;0|54;51132;596;1|55;51728;512;0|56;52240;596;1|57;52836;516;0|58;53352;592;1|59;53944;516;0|60;54460;596;1|61;55056;1616;0|62;56672;600;1|63;57272;512;0|64;57784;596;1|65;58380;1620;0|66;60000;596;1|67;60596;1620;0|68;62216;600;1|69;62816;46176;0|70;108992;9044;1|71;118036;2232;0|72;120268;568;1|73;120836;96126;0|74;216962;9040;1|75;226002;2232;0|76;228234;564;1|77;228798;96054;0|78;324852;9040;1|79;333892;2236;0|80;336128;564;1|, ,0
